username,comment,time,tokens
@durray13,"saat anda berbicara dengan pengikut paulus~ ...

t: siapakah tuhan?
j: yesus
t: apakah yesus putra maria?
j: ya,
t: siapakah tuhan?
j: yesus
*tuhan yesus lahir dari ibu yang diciptakannya (maria)

t: apakah yesus lahir sebagai anak laki-laki?
j: ya,
t: siapa ayahnya?
tuhan
t: siapakah tuhan?
j: yesus
*tuhan yesus adalah ayah dari tuhan yesus dan pencipta ibu dia lahir darinya putra istrinya

t: apakah yesus adalah hamba tuhan?
j: ya,
t: apakah yesus mati di kayu salib?
j: ya,
t: dan untuk siapa dia naik?
j: untuk tuhan
*tuhan yesus disalibkan & naik ke tuhan yesus

t: apakah yesus seorang utusan?
j: ya,
t: siapa yang mengirimnya?
tuhan
t: siapakah tuhan?
j: yesus
*tuhan yesus adalah utusan tuhan yesus. tuhan mengirimkan dirinya sebagai utusan dirinya sendiri

t: apakah yesus berdoa ketika dia masih hidup?
j: ya,
t: siapa yang dia doakan?
j: untuk tuhan
t: siapakah tuhan?
j: yesus
*tuhan yesus menyembah tuhan yesus sendiri

t: apakah tuhan memiliki permulaan?
j: tidak
q: jadi siapa yang lahir pada tanggal 25 desember?
j: yesus
t: siapakah tuhan?
j: yesus
*tuhan yesus abadi sebelum segalanya tetapi dia lahir pada tanggal 25 desember

t: dimana tuhan?
j: di surga
t: berapa banyak tuhan yang ada di surga?
j: tuhan hanya satu.
t: di mana yesus duduk?
j: dia duduk di sebelah kanan tuhan.

t: apakah yesus adalah tuhan?
j: ya
t: jadi ada berapa banyak tuhan di surga?
j: hanya satu tuhan
t: dimana yesus?
j: dia duduk di sebelah kanan tuhan.
t: jadi ada berapa dewa di surga?
j: hanya satu tuhan. tetap

t: apakah yesus adalah tuhan?
j: ya
t: jadi siapakah tuhan-tuhan yang duduk di sana?
j: hanya satu tuhan?
t: dimana yesus?
j: dia duduk di sebelah tuhan.
t: berapa banyak tuhan di surga?
j: hanya satu.

t: apakah mereka duduk di kursi yang sama?
j: kata-kata ini hanya dipahami oleh orang yang memiliki hantu kudus.

*jadi.. tuhan mengorbankan tuhan kepada tuhan untuk menyelamatkan ciptaan tuhan dari tuhan. tuhan berdoa kepada tuhan untuk meminta bantuan tetapi tuhan tidak membantu tuhan, dan tuhan membunuh tuhan dengan bantuan manusia. dan bahwa tuhan adalah ayah dari dirinya sendiri dan ibu dari dirinya sendiri dan anak dari ibu yang diciptakannya pada waktu yang sama. dia juga abadi tapi tanggal ulang tahun'nya adalah...? 🙏

= kalau tulisan ini bisa sedikit membantu anda untuk ber'pikir, jangan sungkan untuk membagikan'nya (copy lalu paste, gratis kok😉) ke circle"" anda sebelum para keturunan kalian ikut ter'doktrin juga.. cheers 🥰",2 hari yang lalu,"['saat', 'anda', 'berbicara', 'dengan', 'pengikut', 'paulus~', '...', 't', ':', 'siapakah', 'tuhan', '?', 'j', ':', 'yesus', 't', ':', 'apakah', 'yesus', 'putra', 'maria', '?', 'j', ':', 'ya', ',', 't', ':', 'siapakah', 'tuhan', '?', 'j', ':', 'yesus', '*', 'tuhan', 'yesus', 'lahir', 'dari', 'ibu', 'yang', 'diciptakannya', '(', 'maria', ')', 't', ':', 'apakah', 'yesus', 'lahir', 'sebagai', 'anak', 'laki-laki', '?', 'j', ':', 'ya', ',', 't', ':', 'siapa', 'ayahnya', '?', 'tuhan', 't', ':', 'siapakah', 'tuhan', '?', 'j', ':', 'yesus', '*', 'tuhan', 'yesus', 'adalah', 'ayah', 'dari', 'tuhan', 'yesus', 'dan', 'pencipta', 'ibu', 'dia', 'lahir', 'darinya', 'putra', 'istrinya', 't', ':', 'apakah', 'yesus', 'adalah', 'hamba', 'tuhan', '?', 'j', ':', 'ya', ',', 't', ':', 'apakah', 'yesus', 'mati', 'di', 'kayu', 'salib', '?', 'j', ':', 'ya', ',', 't', ':', 'dan', 'untuk', 'siapa', 'dia', 'naik', '?', 'j', ':', 'untuk', 'tuhan', '*', 'tuhan', 'yesus', 'disalibkan', '&', 'naik', 'ke', 'tuhan', 'yesus', 't', ':', 'apakah', 'yesus', 'seorang', 'utusan', '?', 'j', ':', 'ya', ',', 't', ':', 'siapa', 'yang', 'mengirimnya', '?', 'tuhan', 't', ':', 'siapakah', 'tuhan', '?', 'j', ':', 'yesus', '*', 'tuhan', 'yesus', 'adalah', 'utusan', 'tuhan', 'yesus', '.', 'tuhan', 'mengirimkan', 'dirinya', 'sebagai', 'utusan', 'dirinya', 'sendiri', 't', ':', 'apakah', 'yesus', 'berdoa', 'ketika', 'dia', 'masih', 'hidup', '?', 'j', ':', 'ya', ',', 't', ':', 'siapa', 'yang', 'dia', 'doakan', '?', 'j', ':', 'untuk', 'tuhan', 't', ':', 'siapakah', 'tuhan', '?', 'j', ':', 'yesus', '*', 'tuhan', 'yesus', 'menyembah', 'tuhan', 'yesus', 'sendiri', 't', ':', 'apakah', 'tuhan', 'memiliki', 'permulaan', '?', 'j', ':', 'tidak', 'q', ':', 'jadi', 'siapa', 'yang', 'lahir', 'pada', 'tanggal', '25', 'desember', '?', 'j', ':', 'yesus', 't', ':', 'siapakah', 'tuhan', '?', 'j', ':', 'yesus', '*', 'tuhan', 'yesus', 'abadi', 'sebelum', 'segalanya', 'tetapi', 'dia', 'lahir', 'pada', 'tanggal', '25', 'desember', 't', ':', 'dimana', 'tuhan', '?', 'j', ':', 'di', 'surga', 't', ':', 'berapa', 'banyak', 'tuhan', 'yang', 'ada', 'di', 'surga', '?', 'j', ':', 'tuhan', 'hanya', 'satu', '.', 't', ':', 'di', 'mana', 'yesus', 'duduk', '?', 'j', ':', 'dia', 'duduk', 'di', 'sebelah', 'kanan', 'tuhan', '.', 't', ':', 'apakah', 'yesus', 'adalah', 'tuhan', '?', 'j', ':', 'ya', 't', ':', 'jadi', 'ada', 'berapa', 'banyak', 'tuhan', 'di', 'surga', '?', 'j', ':', 'hanya', 'satu', 'tuhan', 't', ':', 'dimana', 'yesus', '?', 'j', ':', 'dia', 'duduk', 'di', 'sebelah', 'kanan', 'tuhan', '.', 't', ':', 'jadi', 'ada', 'berapa', 'dewa', 'di', 'surga', '?', 'j', ':', 'hanya', 'satu', 'tuhan', '.', 'tetap', 't', ':', 'apakah', 'yesus', 'adalah', 'tuhan', '?', 'j', ':', 'ya', 't', ':', 'jadi', 'siapakah', 'tuhan-tuhan', 'yang', 'duduk', 'di', 'sana', '?', 'j', ':', 'hanya', 'satu', 'tuhan', '?', 't', ':', 'dimana', 'yesus', '?', 'j', ':', 'dia', 'duduk', 'di', 'sebelah', 'tuhan', '.', 't', ':', 'berapa', 'banyak', 'tuhan', 'di', 'surga', '?', 'j', ':', 'hanya', 'satu', '.', 't', ':', 'apakah', 'mereka', 'duduk', 'di', 'kursi', 'yang', 'sama', '?', 'j', ':', 'kata-kata', 'ini', 'hanya', 'dipahami', 'oleh', 'orang', 'yang', 'memiliki', 'hantu', 'kudus', '.', '*', 'jadi', '..', 'tuhan', 'mengorbankan', 'tuhan', 'kepada', 'tuhan', 'untuk', 'menyelamatkan', 'ciptaan', 'tuhan', 'dari', 'tuhan', '.', 'tuhan', 'berdoa', 'kepada', 'tuhan', 'untuk', 'meminta', 'bantuan', 'tetapi', 'tuhan', 'tidak', 'membantu', 'tuhan', ',', 'dan', 'tuhan', 'membunuh', 'tuhan', 'dengan', 'bantuan', 'manusia', '.', 'dan', 'bahwa', 'tuhan', 'adalah', 'ayah', 'dari', 'dirinya', 'sendiri', 'dan', 'ibu', 'dari', 'dirinya', 'sendiri', 'dan', 'anak', 'dari', 'ibu', 'yang', 'diciptakannya', 'pada', 'waktu', 'yang', 'sama', '.', 'dia', 'juga', 'abadi', 'tapi', 'tanggal', 'ulang', ""tahun'nya"", 'adalah', '...', '?', '🙏', '=', 'kalau', 'tulisan', 'ini', 'bisa', 'sedikit', 'membantu', 'anda', 'untuk', ""ber'pikir"", ',', 'jangan', 'sungkan', 'untuk', ""membagikan'nya"", '(', 'copy', 'lalu', 'paste', ',', 'gratis', 'kok😉', ')', 'ke', 'circle', ""''"", 'anda', 'sebelum', 'para', 'keturunan', 'kalian', 'ikut', ""ter'doktrin"", 'juga', '..', 'cheers', '🥰']"
@nandarizqi5581,"bisa dilaporkan balik, nanti dipersidangan biasanya klo terbukti salah tangkap pihak kepolisian harus pulihin nama baik di ""media masa"" & diharuskan mengganti rugi materil sesuai tuntutan korban. cuma biasanya korbannya ga berani/ga ngerti karena harus sewa lowyer, makan waktu di persidangan,dll.",2 hari yang lalu,"['bisa', 'dilaporkan', 'balik', ',', 'nanti', 'dipersidangan', 'biasanya', 'klo', 'terbukti', 'salah', 'tangkap', 'pihak', 'kepolisian', 'harus', 'pulihin', 'nama', 'baik', 'di', '``', 'media', 'masa', ""''"", '&', 'diharuskan', 'mengganti', 'rugi', 'materil', 'sesuai', 'tuntutan', 'korban', '.', 'cuma', 'biasanya', 'korbannya', 'ga', 'berani/ga', 'ngerti', 'karena', 'harus', 'sewa', 'lowyer', ',', 'makan', 'waktu', 'di', 'persidangan', ',', 'dll', '.']"
@michaelosborn2031,malah ruwed kebongkar semua kebobrokan nya apalagi dia tau sumber dana pinjol dan lain lain,2 hari yang lalu,"['malah', 'ruwed', 'kebongkar', 'semua', 'kebobrokan', 'nya', 'apalagi', 'dia', 'tau', 'sumber', 'dana', 'pinjol', 'dan', 'lain', 'lain']"
@sulistiyono7024,kan dia kriminal juga😂 cm bukan byorka asli,2 hari yang lalu,"['kan', 'dia', 'kriminal', 'juga😂', 'cm', 'bukan', 'byorka', 'asli']"
@damararis21,"gak bisak kak krn mereka koloni, saling membela saling menutupi😂",2 hari yang lalu,"['gak', 'bisak', 'kak', 'krn', 'mereka', 'koloni', ',', 'saling', 'membela', 'saling', 'menutupi😂']"
@suryatani757,"​ @durray13 surat maryam 17, alloh meniup rahim maryam sehingga hamil dan lahirlah isa. jadi siapa bapaknya isa? siapa yg membuat maryam hamil? putar putar ka'bah untuk menjawab nya. 😂😂",2 hari yang lalu,"['\u200b', '@', 'durray13', 'surat', 'maryam', '17', ',', 'alloh', 'meniup', 'rahim', 'maryam', 'sehingga', 'hamil', 'dan', 'lahirlah', 'isa', '.', 'jadi', 'siapa', 'bapaknya', 'isa', '?', 'siapa', 'yg', 'membuat', 'maryam', 'hamil', '?', 'putar', 'putar', ""ka'bah"", 'untuk', 'menjawab', 'nya', '.', '😂😂']"
@dscfishing4894,"harusnya bisa, tp kalo kasus yg di bahas ini menurut sy emg sengaja nangkap orang dengan kasus yg sama tp seolah"" dia bjorka biar kelihatan keren, jd ttep yg ditangkap mgkin memang tersangka tp bukan bjorka ... cuma biar keren aja 😂",2 hari yang lalu,"['harusnya', 'bisa', ',', 'tp', 'kalo', 'kasus', 'yg', 'di', 'bahas', 'ini', 'menurut', 'sy', 'emg', 'sengaja', 'nangkap', 'orang', 'dengan', 'kasus', 'yg', 'sama', 'tp', 'seolah', ""''"", 'dia', 'bjorka', 'biar', 'kelihatan', 'keren', ',', 'jd', 'ttep', 'yg', 'ditangkap', 'mgkin', 'memang', 'tersangka', 'tp', 'bukan', 'bjorka', '...', 'cuma', 'biar', 'keren', 'aja', '😂']"
@anturagennn,prittt 🎉,2 hari yang lalu,"['prittt', '🎉']"
@arifascalon,bisa tapi bukan di konoha di negara lain yg bisa 😂,2 hari yang lalu,"['bisa', 'tapi', 'bukan', 'di', 'konoha', 'di', 'negara', 'lain', 'yg', 'bisa', '😂']"
@aaaa1-71,berita pertamina ketutup nih,2 hari yang lalu,"['berita', 'pertamina', 'ketutup', 'nih']"
@evosfamss01,"​ @durray13  persoalan pertama, jika kau sebut tuhan itu 1. kenapa tuhan berdoa kepada tuhan ?

persoalan kedua, jika benar dia tuhan kenapa tuhan itu di lahirkan,  bukannya dia sang pencipta ? jika dia sangpencipta harusnya dia itu menciptakan bukan diciptakan atau di lahirkan, jika memang dia itu tuhan harusnya dia ada karna ingin meng adakan dan ingin menciptakan bukan malah tercipta.

persoalan terakhir, jika memang dia tuhan, kenapa dia itu meminta bantuan manusia ? harusnya dia yang membantu manusia dan dialah yang mengabulkan doa manusia bukan malah berdoa kepada tuhan dan di bantu oleh manusia",2 hari yang lalu,"['\u200b', '@', 'durray13', 'persoalan', 'pertama', ',', 'jika', 'kau', 'sebut', 'tuhan', 'itu', '1.', 'kenapa', 'tuhan', 'berdoa', 'kepada', 'tuhan', '?', 'persoalan', 'kedua', ',', 'jika', 'benar', 'dia', 'tuhan', 'kenapa', 'tuhan', 'itu', 'di', 'lahirkan', ',', 'bukannya', 'dia', 'sang', 'pencipta', '?', 'jika', 'dia', 'sangpencipta', 'harusnya', 'dia', 'itu', 'menciptakan', 'bukan', 'diciptakan', 'atau', 'di', 'lahirkan', ',', 'jika', 'memang', 'dia', 'itu', 'tuhan', 'harusnya', 'dia', 'ada', 'karna', 'ingin', 'meng', 'adakan', 'dan', 'ingin', 'menciptakan', 'bukan', 'malah', 'tercipta', '.', 'persoalan', 'terakhir', ',', 'jika', 'memang', 'dia', 'tuhan', ',', 'kenapa', 'dia', 'itu', 'meminta', 'bantuan', 'manusia', '?', 'harusnya', 'dia', 'yang', 'membantu', 'manusia', 'dan', 'dialah', 'yang', 'mengabulkan', 'doa', 'manusia', 'bukan', 'malah', 'berdoa', 'kepada', 'tuhan', 'dan', 'di', 'bantu', 'oleh', 'manusia']"
@abiimam5655,lapor balik rt/rw biar di hapus dari warrga😂,2 hari yang lalu,"['lapor', 'balik', 'rt/rw', 'biar', 'di', 'hapus', 'dari', 'warrga😂']"
@viral6669,​ @durray13 apakah muhammad sunat??siapakah yg menyunat muhammad diumur 60 tahun 😅😅 silahkan dicopy paste dan dibagikan ya😅😅😅,1 hari yang lalu,"['\u200b', '@', 'durray13', 'apakah', 'muhammad', 'sunat', '?', '?', 'siapakah', 'yg', 'menyunat', 'muhammad', 'diumur', '60', 'tahun', '😅😅', 'silahkan', 'dicopy', 'paste', 'dan', 'dibagikan', 'ya😅😅😅']"
@durray13,"nurut kek ama ysus: yohanes 17 : 3,
yesus mendefinisikan kehidupan kekal dengan berkata, “inilah hidup yang kekal, yaitu supaya mereka mengenal engkau, satu-satunya bapa yang benar, dan mengenal yesus kristus yang telah engkau utus.” tuhan cod tuhan? anda membatasi tuhan 🙏",1 hari yang lalu,"['nurut', 'kek', 'ama', 'ysus', ':', 'yohanes', '17', ':', '3', ',', 'yesus', 'mendefinisikan', 'kehidupan', 'kekal', 'dengan', 'berkata', ',', '“', 'inilah', 'hidup', 'yang', 'kekal', ',', 'yaitu', 'supaya', 'mereka', 'mengenal', 'engkau', ',', 'satu-satunya', 'bapa', 'yang', 'benar', ',', 'dan', 'mengenal', 'yesus', 'kristus', 'yang', 'telah', 'engkau', 'utus.', '”', 'tuhan', 'cod', 'tuhan', '?', 'anda', 'membatasi', 'tuhan', '🙏']"
@azismajnun666,mungkin yg di tangkep punya akun fake bjorka,1 hari yang lalu,"['mungkin', 'yg', 'di', 'tangkep', 'punya', 'akun', 'fake', 'bjorka']"
@愛konohaxonepiece,kamu ga nyimak mereka ga mau terima kerjaan dari pemerintah.,1 jam yang lalu,"['kamu', 'ga', 'nyimak', 'mereka', 'ga', 'mau', 'terima', 'kerjaan', 'dari', 'pemerintah', '.']"
@guigore3358,yaa... dia emang prnh di undang sebelum nya,2 hari yang lalu,"['yaa', '...', 'dia', 'emang', 'prnh', 'di', 'undang', 'sebelum', 'nya']"
@remondewa6224,"karna memang sudah pernah, dan parahnya lagi yang dibahas ya bjorka juga masih 😂.",2 hari yang lalu,"['karna', 'memang', 'sudah', 'pernah', ',', 'dan', 'parahnya', 'lagi', 'yang', 'dibahas', 'ya', 'bjorka', 'juga', 'masih', '😂', '.']"
@ferapujia.9762,"​ @guigore3358 justru karna pernah diundang, isi obrolannya kok kyk pengulangan 😂",2 hari yang lalu,"['\u200b', '@', 'guigore3358', 'justru', 'karna', 'pernah', 'diundang', ',', 'isi', 'obrolannya', 'kok', 'kyk', 'pengulangan', '😂']"
@semzapi,"​ @ferapujia.9762 iya pengulangan dan penegasan,  tpi kalau gak di goreng begini itu bjirka kw kasihan cuy😅😅😅",2 hari yang lalu,"['\u200b', '@', 'ferapujia.9762', 'iya', 'pengulangan', 'dan', 'penegasan', ',', 'tpi', 'kalau', 'gak', 'di', 'goreng', 'begini', 'itu', 'bjirka', 'kw', 'kasihan', 'cuy😅😅😅']"
@syifaelfath6608,up laah,12 jam yang lalu,"['up', 'laah']"
@chotijahmaslan4423,up,2 hari yang lalu,['up']
@tanpanama-u9w,"jangan salahin presiden yh, salahin pembisik nya... yang di sayangkan presiden kita gk main sosmed secara langsung seperti dedi mulyadi...jadi tau apa yang sebenernya terjadi di bawah, soalnya pembisik sekarang masih terafiliasi dengan periode sebelumnya.",2 hari yang lalu,"['jangan', 'salahin', 'presiden', 'yh', ',', 'salahin', 'pembisik', 'nya', '...', 'yang', 'di', 'sayangkan', 'presiden', 'kita', 'gk', 'main', 'sosmed', 'secara', 'langsung', 'seperti', 'dedi', 'mulyadi', '...', 'jadi', 'tau', 'apa', 'yang', 'sebenernya', 'terjadi', 'di', 'bawah', ',', 'soalnya', 'pembisik', 'sekarang', 'masih', 'terafiliasi', 'dengan', 'periode', 'sebelumnya', '.']"
@dhanisapristi,"covid aja di bisniskan kok, 😂😂",1 hari yang lalu,"['covid', 'aja', 'di', 'bisniskan', 'kok', ',', '😂😂']"
@rezoye710,mau berharap apa😂,2 hari yang lalu,"['mau', 'berharap', 'apa😂']"
@fifitu-v9v,bjirka yaa😭,2 hari yang lalu,"['bjirka', 'yaa😭']"
@yosiaandre2432,"kenalin, saya byurka",2 hari yang lalu,"['kenalin', ',', 'saya', 'byurka']"
@sobatmager17,asli ngakak 😂,2 hari yang lalu,"['asli', 'ngakak', '😂']"
@anakesolikin-k7v,bijipelerka,2 hari yang lalu,['bijipelerka']
@lutfira3842,bjirlah,2 hari yang lalu,['bjirlah']
@jonasimbolon5860,saya bjorlah 😂,2 hari yang lalu,"['saya', 'bjorlah', '😂']"
@myandy1314,saya kejeburkya,2 hari yang lalu,"['saya', 'kejeburkya']"
@kuroshakidante900,penting juga kagak tuh orang,1 hari yang lalu,"['penting', 'juga', 'kagak', 'tuh', 'orang']"
@dioamynovian2967,mang eak?,2 hari yang lalu,"['mang', 'eak', '?']"
@riskanahak,kan katanya bukan fakta nya?🤭,2 hari yang lalu,"['kan', 'katanya', 'bukan', 'fakta', 'nya', '?', '🤭']"
@aaaa1-71,pengalihan isu pertamin kah?,2 hari yang lalu,"['pengalihan', 'isu', 'pertamin', 'kah', '?']"
@indraaprillianto2690-l2c,"ada juga di bandung ternyata penjual bakso cuanky, di tegal penjual telor asin, dan di jateng tukang sate kambing",2 hari yang lalu,"['ada', 'juga', 'di', 'bandung', 'ternyata', 'penjual', 'bakso', 'cuanky', ',', 'di', 'tegal', 'penjual', 'telor', 'asin', ',', 'dan', 'di', 'jateng', 'tukang', 'sate', 'kambing']"
@zaynazara-19,betullll bgtttt🎉🎉🎉🎉,2 hari yang lalu,"['betullll', 'bgtttt🎉🎉🎉🎉']"
@blacklibra75,siplester aja msh blm ketangkep...😅,2 hari yang lalu,"['siplester', 'aja', 'msh', 'blm', 'ketangkep', '...', '😅']"
@mohammadkhoirulazman2627,fakta wkwk,2 hari yang lalu,"['fakta', 'wkwk']"
@suryapratama-u6h,"ada dua yang ga bisa ditangkap polisi kita
pertama orang berduit
kedua orang yang jenius kaya bjorka 
dan hanya satu yang bisa ditangkap polisi kita, orang dengan stnk mati kwkwk",2 hari yang lalu,"['ada', 'dua', 'yang', 'ga', 'bisa', 'ditangkap', 'polisi', 'kita', 'pertama', 'orang', 'berduit', 'kedua', 'orang', 'yang', 'jenius', 'kaya', 'bjorka', 'dan', 'hanya', 'satu', 'yang', 'bisa', 'ditangkap', 'polisi', 'kita', ',', 'orang', 'dengan', 'stnk', 'mati', 'kwkwk']"
@cittosinyataya957,😂😂,2 hari yang lalu,['😂😂']
@m.mahardika-c9k,setdah... bener lagi kata lu bang 🤣,2 hari yang lalu,"['setdah', '...', 'bener', 'lagi', 'kata', 'lu', 'bang', '🤣']"
@iswanhadiparinduri-1634,op,2 hari yang lalu,['op']
@yukifoya,"plot twist nya eh ujung2 nya bjorka kerjaan pemerintah sendiri juga,bikin gaduh sendiri demi menutupi kasus lain,bersihin sendiri cuma buat sebuah pujian dan validasi masyarakat seolah pemerintah hebat 🤣",2 hari yang lalu,"['plot', 'twist', 'nya', 'eh', 'ujung2', 'nya', 'bjorka', 'kerjaan', 'pemerintah', 'sendiri', 'juga', ',', 'bikin', 'gaduh', 'sendiri', 'demi', 'menutupi', 'kasus', 'lain', ',', 'bersihin', 'sendiri', 'cuma', 'buat', 'sebuah', 'pujian', 'dan', 'validasi', 'masyarakat', 'seolah', 'pemerintah', 'hebat', '🤣']"
@studioye8535,36:21 deddy masuk kantor cyber  yang tv pake video ala² matrix 😂,2 hari yang lalu,"['36:21', 'deddy', 'masuk', 'kantor', 'cyber', 'yang', 'tv', 'pake', 'video', 'ala²', 'matrix', '😂']"
@cepetngakak,smoga cepat sadar la tu org korup kalau data itu penting 😸,13 jam yang lalu,"['smoga', 'cepat', 'sadar', 'la', 'tu', 'org', 'korup', 'kalau', 'data', 'itu', 'penting', '😸']"
@xwzhhh,2 kata lucu nangkep bjorka😂,2 hari yang lalu,"['2', 'kata', 'lucu', 'nangkep', 'bjorka😂']"
@shamzi5889,0:12 dari suaranya saja saya tau ni yg mas g0ndrong it kan ya??😊😊,2 hari yang lalu,"['0:12', 'dari', 'suaranya', 'saja', 'saya', 'tau', 'ni', 'yg', 'mas', 'g0ndrong', 'it', 'kan', 'ya', '?', '?', '😊😊']"
@brian.ramahesa,menurut gw itu sengaja di salah tangkapin biar berita nya rame biar supaya kasus kasus yang besar ke tutupin,2 hari yang lalu,"['menurut', 'gw', 'itu', 'sengaja', 'di', 'salah', 'tangkapin', 'biar', 'berita', 'nya', 'rame', 'biar', 'supaya', 'kasus', 'kasus', 'yang', 'besar', 'ke', 'tutupin']"
@jackbrownjack3797,"thn 2000 an awal kalo udang denger chiter gamer kok langsung dapet datanya dari anak2 binus,emang mantab 😂
hecker jebolin data udah dari lama pak,ngapain baru di cari sekarang.
tolong cyber police belajar lagi masalag programer yg lebih ditil pak,apa di tampung aja anak2 ini supaya negara bisa lebih beruntung bisa memperkerjakan anak2 bangsa,banyak lapangan kerja model lama yang sudah tergerus mati,tapi banyak juga lapangan pekerjaan baru yang akan muncul.
terus berkarya aja buat generasi muda 👍🙏",1 hari yang lalu,"['thn', '2000', 'an', 'awal', 'kalo', 'udang', 'denger', 'chiter', 'gamer', 'kok', 'langsung', 'dapet', 'datanya', 'dari', 'anak2', 'binus', ',', 'emang', 'mantab', '😂', 'hecker', 'jebolin', 'data', 'udah', 'dari', 'lama', 'pak', ',', 'ngapain', 'baru', 'di', 'cari', 'sekarang', '.', 'tolong', 'cyber', 'police', 'belajar', 'lagi', 'masalag', 'programer', 'yg', 'lebih', 'ditil', 'pak', ',', 'apa', 'di', 'tampung', 'aja', 'anak2', 'ini', 'supaya', 'negara', 'bisa', 'lebih', 'beruntung', 'bisa', 'memperkerjakan', 'anak2', 'bangsa', ',', 'banyak', 'lapangan', 'kerja', 'model', 'lama', 'yang', 'sudah', 'tergerus', 'mati', ',', 'tapi', 'banyak', 'juga', 'lapangan', 'pekerjaan', 'baru', 'yang', 'akan', 'muncul', '.', 'terus', 'berkarya', 'aja', 'buat', 'generasi', 'muda', '👍🙏']"
@devionspectre,"gw pernah, 37:48 windows gw masuk ke 2nd computer (setiap mw shutdown ada notifikasi), sedangkan gw cuma punya laptop 1 biji, gw gatau siapa yg make, gw gatau harus gimana, jd ywdh wkwkwk",2 hari yang lalu,"['gw', 'pernah', ',', '37:48', 'windows', 'gw', 'masuk', 'ke', '2nd', 'computer', '(', 'setiap', 'mw', 'shutdown', 'ada', 'notifikasi', ')', ',', 'sedangkan', 'gw', 'cuma', 'punya', 'laptop', '1', 'biji', ',', 'gw', 'gatau', 'siapa', 'yg', 'make', ',', 'gw', 'gatau', 'harus', 'gimana', ',', 'jd', 'ywdh', 'wkwkwk']"
@mystery-b8n2v,😮,2 hari yang lalu,['😮']
@rian_ceo,"lagian gimana ceritanya lulusan sma yg masuk institusi aja harus bayar ratusan juta dulu, bisa nangkap hacker?😂🤣",2 hari yang lalu,"['lagian', 'gimana', 'ceritanya', 'lulusan', 'sma', 'yg', 'masuk', 'institusi', 'aja', 'harus', 'bayar', 'ratusan', 'juta', 'dulu', ',', 'bisa', 'nangkap', 'hacker', '?', '😂🤣']"
@halawahmediachannel,"berapa aja..
itu adalah kata2 agar kesan nya tidak meminta..tp rakyat yg ngasih duit😂",1 jam yang lalu,"['berapa', 'aja', '..', 'itu', 'adalah', 'kata2', 'agar', 'kesan', 'nya', 'tidak', 'meminta', '..', 'tp', 'rakyat', 'yg', 'ngasih', 'duit😂']"
@healing_mood_,mamang gondrong ga gondrong lagi😅😮🥰,2 hari yang lalu,"['mamang', 'gondrong', 'ga', 'gondrong', 'lagi😅😮🥰']"
@rayamercury,"hacker"" hebat di indonesia di anggurin pemerintah 😂😂 itu udah jelas,,dari pada pemerintah biaya'in hacker pinter,,mending dananya buat beli'in tas branded istri,,beli'in mobil pajero buat anak 😂 indonesia bos,,apa yg bisa kalian harapkan dari tikus"" berdasi di pemerintahan",2 hari yang lalu,"['hacker', ""''"", 'hebat', 'di', 'indonesia', 'di', 'anggurin', 'pemerintah', '😂😂', 'itu', 'udah', 'jelas', ',', ',dari', 'pada', 'pemerintah', ""biaya'in"", 'hacker', 'pinter', ',', ',mending', 'dananya', 'buat', ""beli'in"", 'tas', 'branded', 'istri', ',', "",beli'in"", 'mobil', 'pajero', 'buat', 'anak', '😂', 'indonesia', 'bos', ',', ',apa', 'yg', 'bisa', 'kalian', 'harapkan', 'dari', 'tikus', ""''"", 'berdasi', 'di', 'pemerintahan']"
@rama7-rb1mj,"""gak tau ya, mungkin selama ini gak ada prestasi...""
santai tp pedes...😅😅😅",1 hari yang lalu,"['``', 'gak', 'tau', 'ya', ',', 'mungkin', 'selama', 'ini', 'gak', 'ada', 'prestasi', '...', ""''"", 'santai', 'tp', 'pedes', '...', '😅😅😅']"
@genocase9025,hari2 bikin malu instansi kita 1 ini 😅😅😅😂😂😂 pengen ngomong kasar aja rasanya😂😂😂,1 hari yang lalu,"['hari2', 'bikin', 'malu', 'instansi', 'kita', '1', 'ini', '😅😅😅😂😂😂', 'pengen', 'ngomong', 'kasar', 'aja', 'rasanya😂😂😂']"
@ceritaemak2674,"intinya kalau mau dicari bisa, karena orangnya paling itu2 aja. tapi mereka gamau, karena buat apa? ga ada urgensinya buat mereka. malah dgn adanya bjorka mereka jadi banyak klien krn makin banyak yg sadar pentingnya cyber security.",1 hari yang lalu,"['intinya', 'kalau', 'mau', 'dicari', 'bisa', ',', 'karena', 'orangnya', 'paling', 'itu2', 'aja', '.', 'tapi', 'mereka', 'gamau', ',', 'karena', 'buat', 'apa', '?', 'ga', 'ada', 'urgensinya', 'buat', 'mereka', '.', 'malah', 'dgn', 'adanya', 'bjorka', 'mereka', 'jadi', 'banyak', 'klien', 'krn', 'makin', 'banyak', 'yg', 'sadar', 'pentingnya', 'cyber', 'security', '.']"
